,Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value
1762,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.1
1763,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,24.3
1764,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,45.4
1765,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,41.0
1766,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.5
1767,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,36.4
1768,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,26.9
1769,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,28.7
1770,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.5
1771,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.7
1772,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.5
1773,Symptoms of Anxiety Disorder,By State,California,California,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.2
1774,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.0
1775,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.5
1776,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,27.4
1777,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.6
1778,Symptoms of Anxiety Disorder,By State,Florida,Florida,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.7
1779,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,36.8
1780,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,31.5
1781,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.9
1782,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.7
1783,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.7
1784,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,31.5
1785,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,28.0
1786,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.9
1787,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,40.5
1788,Symptoms of Anxiety Disorder,By State,Maine,Maine,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.0
1789,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.5
1790,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,28.7
1791,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.7
1792,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,25.1
1793,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,36.5
1794,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.2
1795,Symptoms of Anxiety Disorder,By State,Montana,Montana,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,25.7
1796,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,27.8
1797,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.0
1798,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,27.5
1799,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,30.2
1800,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.2
1801,Symptoms of Anxiety Disorder,By State,New York,New York,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,30.6
1802,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,30.4
1803,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.4
1804,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,28.8
1805,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,36.5
1806,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.1
1807,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.4
1808,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,28.9
1809,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.0
1810,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,31.4
1811,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.6
1812,Symptoms of Anxiety Disorder,By State,Texas,Texas,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.9
1813,Symptoms of Anxiety Disorder,By State,Utah,Utah,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.0
1814,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.7
1815,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.3
1816,Symptoms of Anxiety Disorder,By State,Washington,Washington,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.0
1817,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,40.5
1818,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,25.5
1819,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,31.6
1820,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.8
1821,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,49.4
1822,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,44.1
1823,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.7
1824,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.4
1825,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.1
1826,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,23.4
1827,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,20.5
1828,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.8
1829,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,41.5
1830,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,42.8
1831,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.8
1832,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,41.3
1833,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,28.6
1834,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,49.6
1835,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,46.9
1836,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,38.7
1837,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,41.8
1838,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,30.3
1839,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.9
1840,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.3
1841,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,44.1
1842,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.4
1843,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,38.1
1844,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.3
1845,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.3
1846,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.2
1847,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.4
1848,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,43.8
1849,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,40.9
1850,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,38.3
1851,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,40.7
1852,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.6
1853,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,38.1
1854,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.3
1855,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,31.4
1856,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,38.5
1857,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,44.9
1858,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.6
1859,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.6
1860,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.5
1861,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.8
1862,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.9
1863,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,42.1
1864,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.8
1865,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,30.6
1866,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,30.5
1867,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.1
1868,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.4
1869,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.9
1870,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.1
1871,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.3
1872,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.4
1873,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.0
1874,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.6
1875,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,43.0
1876,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,38.9
1877,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,37.5
1878,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.2
1879,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,39.4
1880,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,35.0
1881,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,42.4
1882,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,40.7
1883,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,36.7
1884,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,32.8
1885,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,33.1
1886,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,42.0
1887,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,45.1
1888,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,29.2
1889,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,1.0,9,"June 25 - June 30, 2020",2020-06-25,2020-06-30,34.2
1890,Symptoms of Depressive Disorder,National Estimate,United States,United States,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,27.6
1891,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,35.8
1892,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,31.7
1893,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,27.6
1894,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,28.2
1895,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,21.8
1896,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,17.8
1897,Symptoms of Depressive Disorder,By Age,United States,80 years and above,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,18.7
1898,Symptoms of Depressive Disorder,By Sex,United States,Male,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,26.6
1899,Symptoms of Depressive Disorder,By Sex,United States,Female,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,28.6
1900,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,30.9
1901,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,26.0
1902,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,29.9
1903,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1.0,10,"July 2 - July 7, 2020",2020-07-02,2020-07-07,25.0
